15.0 1.45013 13 0.04445
15.1 1.45761 13 0.04480
15.2 1.46509 13 0.04515
15.3 1.47257 13 0.04549
15.4 1.48005 13 0.04583
15.5 1.48752 13 0.04617
15.6 1.49500 13 0.04645
15.7 1.50247 13 0.04677
15.8 1.50994 13 0.04709
15.9 1.51741 13 0.04741
16.0 1.52488 13 0.04773
16.1 1.53235 13 0.04804
16.2 1.53982 13 0.04834
16.3 1.54728 13 0.04865
16.4 1.55475 13 0.04895
16.5 1.56221 13 0.04924
16.6 1.56967 13 0.04954
16.7 1.57713 13 0.04983
16.8 1.58458 13 0.05011
16.9 1.59204 13 0.05040
17.0 1.59949 13 0.05068
17.1 1.60694 13 0.05095
17.2 1.61439 13 0.05123
17.3 1.62184 13 0.05150
17.4 1.62929 13 0.05177
17.5 1.63673 13 0.05203
17.6 1.64417 13 0.05229
17.7 1.65162 13 0.05255
17.8 1.65905 13 0.05281
17.9 1.66757 13 0.05315
18.0 1.67959 13 0.05375
18.1 1.69170 13 0.05436
18.2 1.70390 13 0.05496
18.3 1.71620 13 0.05557
18.4 1.72859 13 0.05619
18.5 1.74107 13 0.05680
18.6 1.75365 13 0.05741
18.7 1.76633 13 0.05803
18.8 1.77910 13 0.05865
18.9 1.79197 13 0.05927
19.0 1.80494 13 0.05989
19.1 1.81801 13 0.06052
19.2 1.83118 13 0.06115
19.3 1.84445 13 0.06177
19.4 1.85781 13 0.06241
19.5 1.87128 13 0.06304
19.6 1.88485 13 0.06368
19.7 1.89853 13 0.06431
19.8 1.91230 13 0.06496
19.9 17.42463 14 1.00000
20.0 17.50858 14 1.00000
20.1 17.59247 14 1.00000
20.2 17.70310 14 1.00000
20.3 17.78728 14 1.00000
20.4 17.87146 14 1.00000
20.5 17.95560 14 1.00000
20.6 18.03970 14 1.00000
20.7 18.12347 14 1.00000
20.8 18.20748 14 1.00000
20.9 18.29145 14 1.00000
21.0 18.37539 14 1.00000
21.1 18.45928 14 1.00000
21.2 18.54313 14 1.00000
21.3 18.62695 14 1.00000
21.4 18.71072 14 1.00000
21.5 18.79446 14 1.00000
21.6 18.87815 14 1.00000
21.7 18.96181 14 1.00000
21.8 19.04543 14 1.00000
21.9 19.12900 14 1.00000
22.0 19.21254 14 1.00000
22.1 19.29603 14 1.00000
22.2 19.37949 14 1.00000
22.3 19.46291 14 1.00000
22.4 19.54628 14 1.00000
22.5 19.62962 14 1.00000
22.6 19.71292 14 1.00000
22.7 19.79617 14 1.00000
22.8 5.58807 14 0.24701
22.9 5.70584 14 0.25211
23.0 5.82524 14 0.25725
23.1 5.94629 14 0.26243
23.2 6.06898 14 0.26766
23.3 6.19332 14 0.27292
23.4 6.31932 14 0.27823
23.5 6.44698 14 0.28358
23.6 6.57631 14 0.28896
23.7 6.70732 14 0.29439
23.8 6.84000 14 0.29986
23.9 6.97437 14 0.30537
24.0 7.11043 14 0.31091
24.1 7.24819 14 0.31650
24.2 7.38765 14 0.32213
24.3 7.52883 14 0.32779
24.4 7.67171 14 0.33349
24.5 7.81632 14 0.33924
24.6 7.96265 14 0.34502
24.7 8.11072 14 0.35084
24.8 8.26053 14 0.35670
24.9 8.41208 14 0.36260
25.0 8.56538 14 0.36853
25.1 8.72043 14 0.37450
25.2 8.87725 14 0.38052
25.3 9.03584 14 0.38656
25.4 9.19620 14 0.39265
25.5 9.35835 14 0.39878
25.6 9.52228 14 0.40494
25.7 9.68813 14 0.41113
25.8 9.85566 14 0.41737
25.9 10.02499 14 0.42365
26.0 10.19613 14 0.42996
26.1 10.36909 14 0.43630
26.2 10.54388 14 0.44269
26.3 10.72050 14 0.44911
26.4 10.89895 14 0.45557
26.5 11.07925 14 0.46207
26.6 11.26140 14 0.46860
26.7 11.44540 14 0.47517
26.8 11.63126 14 0.48177
26.9 11.81900 14 0.48841
27.0 12.00861 14 0.49509
27.1 12.20010 14 0.50181
27.2 12.39348 14 0.50856
27.3 12.58876 14 0.51534
27.4 12.78594 14 0.52216
27.5 12.98502 14 0.52902
27.6 13.18602 14 0.53592
27.7 13.38894 14 0.54285
27.8 13.59379 14 0.54981
27.9 13.77356 14 0.55710
28.0 13.98146 14 0.56414
28.1 14.19130 14 0.57121
28.2 14.40307 14 0.57831
28.3 14.61680 14 0.58545
28.4 14.83248 14 0.59263
28.5 15.05012 14 0.59984
28.6 15.26973 14 0.60709
28.7 15.49131 14 0.61437
28.8 15.71487 14 0.62169
28.9 15.94042 14 0.62904
29.0 16.16796 14 0.63643
29.1 16.39750 14 0.64386
29.2 16.62905 14 0.65132
29.3 16.86262 14 0.65881
29.4 17.09820 14 0.66635
29.5 17.33582 14 0.67391
29.6 17.57547 14 0.68151
29.7 17.81716 14 0.68915
29.8 18.06089 14 0.69682
29.9 18.30668 14 0.70453
30.0 18.55455 14 0.71227
30.1 18.80449 14 0.72005
30.2 19.05651 14 0.72786
30.3 19.31062 14 0.73571
30.4 19.56604 14 0.74360
30.5 19.82422 14 0.75152
30.6 20.08423 14 0.75947
30.7 20.34636 14 0.76746
30.8 20.55385 14 0.77564
30.9 20.81930 14 0.78370
31.0 21.08687 14 0.79179
31.1 21.35657 14 0.79991
31.2 21.62773 14 0.80808
31.3 21.90128 14 0.81627
31.4 22.17695 14 0.82450
31.5 22.45495 14 0.83277
31.6 22.73489 14 0.84107
31.7 23.01698 14 0.84941
31.8 23.23211 14 0.85788
31.9 23.51755 14 0.86628
32.0 23.80515 14 0.87472
32.1 24.09409 14 0.88319
32.2 24.38556 14 0.89170
32.3 24.67923 14 0.90025
32.4 24.97500 14 0.90883
